0.706437;
4.473030;
4.449809;
4.466298;
4.455232;
4.445613;
4.444040;
4.442467;
4.423486;
4.412402;
4.383764;
4.394381;
4.413463;
4.426424;
4.409649;
4.416184;
4.404464;
4.393091;
4.402537;
4.412725;
4.432276;
4.436082;
4.445057;
4.449581;
4.435783;
4.439985;
4.431868;
4.429901;
4.432322;
4.435158;
4.419299;
4.415902;
4.406335;
4.428052;
4.429345;
4.423148;
4.423051;
4.416954;
4.410810;
4.424726;
4.431303;
4.427712;
4.428577;
4.427783;
4.422105;
4.420658;
4.418339;
4.449659;
4.450038;
4.452636;
4.450893;
4.444255;
4.444412;
4.458665;
4.462531;
4.458125;
4.455887;
4.454844;
4.452799;
4.455978;
4.453196;
4.462565;
4.477885;
4.478923;
4.474197;
4.469883;
4.468921;
4.463564;
4.459946;
4.465462;
4.460071;
4.455924;
4.459140;
4.458213;
4.457272;
4.466142;
4.463461;
4.462367;
4.458863;
4.450454;
4.452294;
4.454200;
4.465224;
4.466912;
4.470562;
4.467769;
4.477804;
4.479835;
4.479595;
4.474377;
4.473341;
4.477480;
4.471663;
4.463989;
4.471475;
4.469803;
4.472350;
4.471650;
4.470054;
4.472308;
4.469725;
4.471228;
4.474980;
4.475933;
4.475668;

171.378323;
130.412713;
106.443974;
90.158940;
79.054443;
70.783588;
64.095260;
58.784690;
54.448942;
50.824390;
47.625110;
44.810442;
42.412387;
40.309526;
38.386876;
36.653580;
35.123412;
33.742044;
32.461705;
31.292885;
30.203315;
29.181745;
28.246148;
27.367839;
26.543898;
25.766629;
25.061463;
24.391653;
23.756093;
23.164164;
22.597195;
22.065530;
21.557784;
21.072453;
20.607126;
20.175337;
19.762101;
19.353066;
18.971024;
18.598229;
18.240938;
17.910521;
17.590534;
17.284158;
16.990296;
16.703150;
16.426271;
16.157964;
15.899851;
15.652164;
15.414030;
15.179544;
14.953800;
14.735693;
14.526376;
14.319830;
14.124261;
13.932185;
13.747245;
13.567094;
13.391499;
13.221979;
13.057169;
12.896017;
12.738323;
12.586092;
12.437320;
12.290673;
12.148434;
12.009631;
11.877498;
11.744836;
11.618242;
11.493330;
11.369990;
11.250245;
11.134791;
11.021454;
10.908475;
10.798684;
10.692075;
10.587300;
10.484248;
10.383978;
10.286216;
10.192044;
10.097946;
10.005374;
9.913780;
9.825886;
9.738790;
9.653160;
9.570223;
9.487427;
9.406881;
9.327256;
9.248977;
9.172039;
9.097227;
9.023590;
8.951442;
8.880198;
8.809593;
8.741194;
8.673522;
8.607598;
8.542578;
8.478645;
8.415588;
8.355111;
8.294267;
8.234518;
8.175102;
8.117164;
8.059963;
8.003578;
7.947871;
7.893281;
7.839321;
7.786664;
7.734171;
7.682345;
7.631449;
7.581483;
7.531725;
7.483159;
7.434671;
7.387095;

54.473332;
43.823452;
36.119737;
28.814048;
24.489739;
21.641224;
19.086793;
17.153938;
16.075083;
15.462535;
14.440772;
13.403373;
12.642049;
11.918915;
11.315179;
10.730056;
10.270162;
9.887866;
9.530549;
9.148390;
8.808770;
8.509707;
8.237981;
7.962166;
7.673814;
7.415394;
7.229235;
7.016971;
6.813843;
6.635940;
6.460198;
6.281202;
6.115768;
5.946607;
5.818985;
5.714591;
5.598985;
5.469518;
5.364670;
5.247489;
5.135795;
5.045669;
4.957600;
4.886197;
4.800968;
4.721538;
4.647221;
4.559588;
4.488492;
4.411452;
4.339673;
4.276895;
4.213560;
4.141379;
4.081206;
4.020728;
3.976855;
3.921764;
3.865747;
3.813272;
3.759573;
3.707329;
3.666371;
3.624358;
3.576844;
3.535812;
3.491797;
3.447422;
3.406351;
3.365096;
3.343679;
3.307436;
3.272304;
3.236283;
3.198737;
3.164627;
3.136874;
3.105999;
3.072003;
3.039340;
3.006249;
2.974316;
2.945147;
2.916381;
2.892914;
2.872308;
2.845843;
2.817499;
2.790149;
2.763642;
2.737463;
2.711328;
2.689272;
2.663832;
2.639499;
2.618379;
2.595618;
2.573658;
2.555151;
2.533666;
2.512470;
2.491360;
2.469201;
2.449550;
2.430648;
2.415383;
2.397681;
2.380769;
2.361551;
2.346630;
2.329874;
2.312445;
2.294059;
2.276639;
2.260907;
2.243098;
2.225664;
2.212616;
2.197016;
2.182042;
2.167030;
2.151911;
2.137730;
2.122697;
2.109350;
2.095991;
2.082461;
2.068940;

225.851655;
174.236165;
142.563710;
118.972988;
103.544182;
92.424812;
83.182053;
75.938628;
70.524026;
66.286924;
62.065881;
58.213815;
55.054436;
52.228440;
49.702055;
47.383636;
45.393574;
43.629910;
41.992254;
40.441274;
39.012085;
37.691452;
36.484129;
35.330006;
34.217713;
33.182023;
32.290698;
31.408624;
30.569937;
29.800104;
29.057394;
28.346732;
27.673552;
27.019061;
26.426111;
25.889927;
25.361086;
24.822584;
24.335693;
23.845717;
23.376734;
22.956189;
22.548135;
22.170354;
21.791264;
21.424687;
21.073493;
20.717552;
20.388343;
20.063616;
19.753704;
19.456440;
19.167360;
18.877072;
18.607582;
18.340558;
18.101115;
17.853949;
17.612992;
17.380366;
17.151073;
16.929308;
16.723540;
16.520375;
16.315167;
16.121905;
15.929118;
15.738095;
15.554785;
15.374727;
15.221177;
15.052273;
14.890547;
14.729613;
14.568727;
14.414872;
14.271665;
14.127453;
13.980479;
13.838024;
13.698324;
13.561616;
13.429396;
13.300359;
13.179131;
13.064352;
12.943789;
12.822873;
12.703929;
12.589528;
12.476253;
12.364488;
12.259495;
12.151260;
12.046380;
11.945635;
11.844595;
11.745698;
11.652378;
11.557256;
11.463912;
11.371558;
11.278794;
11.190744;
11.104170;
11.022981;
10.940259;
10.859415;
10.777139;
10.701741;
10.624142;
10.546963;
10.469160;
10.393803;
10.320870;
10.246676;
10.173535;
10.105896;
10.036337;
9.968706;
9.901201;
9.834256;
9.769179;
9.704180;
9.641075;
9.579151;
9.517132;
9.456035;

48.519097;
36.891115;
30.167926;
25.766359;
22.519680;
20.133680;
18.285806;
16.765734;
15.498587;
14.444254;
13.559861;
12.794674;
12.097113;
11.482745;
10.939003;
10.445268;
10.007013;
9.601912;
9.224605;
8.886921;
8.573172;
8.287243;
8.015668;
7.766197;
7.539306;
7.321795;
7.119593;
6.930562;
6.750090;
6.581736;
6.419153;
6.270023;
6.125814;
5.992008;
5.858455;
5.734661;
5.614595;
5.500861;
5.391882;
5.287084;
5.186727;
5.091637;
4.999217;
4.911140;
4.826676;
4.743845;
4.665381;
4.590125;
4.516613;
4.446865;
4.378947;
4.312871;
4.248522;
4.187914;
4.129190;
4.072272;
4.015414;
3.960600;
3.908642;
3.857290;
3.807788;
3.759966;
3.712190;
3.666185;
3.621443;
3.578600;
3.536121;
3.494815;
3.454526;
3.415075;
3.376459;
3.339057;
3.302901;
3.267586;
3.233001;
3.198953;
3.165347;
3.132908;
3.100993;
3.069779;
3.039004;
3.009021;
2.979377;
2.951212;
2.923206;
2.895870;
2.869064;
2.842903;
2.817105;
2.791907;
2.767524;
2.743215;
2.719340;
2.696015;
2.673300;
2.650645;
2.628379;
2.606590;
2.585007;
2.564255;
2.543710;
2.523653;
2.504061;
2.484378;
2.465018;
2.445954;
2.427463;
2.409195;
2.391257;
2.373570;
2.356187;
2.339120;
2.322413;
2.305823;
2.289298;
2.273449;
2.258058;
2.242396;
2.227148;
2.211940;
2.197051;
2.182366;
2.167756;
2.153595;
2.139485;
2.125457;
2.111638;
2.098125;

1024.000000;
1536.000000;
2048.000000;
2560.000000;
3072.000000;
3584.000000;
4096.000000;
4608.000000;
5120.000000;
5632.000000;
6144.000000;
6656.000000;
7168.000000;
7680.000000;
8192.000000;
8704.000000;
9216.000000;
9728.000000;
10240.000000;
10752.000000;
11264.000000;
11776.000000;
12288.000000;
12800.000000;
13312.000000;
13824.000000;
14336.000000;
14848.000000;
15360.000000;
15872.000000;
16384.000000;
16896.000000;
17408.000000;
17920.000000;
18432.000000;
18944.000000;
19456.000000;
19968.000000;
20480.000000;
20992.000000;
21504.000000;
22016.000000;
22528.000000;
23040.000000;
23552.000000;
24064.000000;
24576.000000;
25088.000000;
25600.000000;
26112.000000;
26624.000000;
27136.000000;
27648.000000;
28160.000000;
28672.000000;
29184.000000;
29696.000000;
30208.000000;
30720.000000;
31232.000000;
31744.000000;
32256.000000;
32768.000000;
33280.000000;
33792.000000;
34304.000000;
34816.000000;
35328.000000;
35840.000000;
36352.000000;
36864.000000;
37376.000000;
37888.000000;
38400.000000;
38912.000000;
39424.000000;
39936.000000;
40448.000000;
40960.000000;
41472.000000;
41984.000000;
42496.000000;
43008.000000;
43520.000000;
44032.000000;
44544.000000;
45056.000000;
45568.000000;
46080.000000;
46592.000000;
47104.000000;
47616.000000;
48128.000000;
48640.000000;
49152.000000;
49664.000000;
50176.000000;
50688.000000;
51200.000000;
51712.000000;
52224.000000;
52736.000000;
53248.000000;
53760.000000;
54272.000000;
54784.000000;
55296.000000;
55808.000000;
56320.000000;
56832.000000;
57344.000000;
57856.000000;
58368.000000;
58880.000000;
59392.000000;
59904.000000;
60416.000000;
60928.000000;
61440.000000;
61952.000000;
62464.000000;
62976.000000;
63488.000000;
64000.000000;
64512.000000;
65024.000000;
65536.000000;
66048.000000;

